date,ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,revenue,gross_prof,operating_income,ebitda,net_income,eps,shares_outstanding,total_assets,cash_on_hand,long_term_debt,total_liabilities,share_holder_equity,date_asdate,price_date,Close,price_date_asdate,days_between_financials_price
2019-03-31,AMBC,100.0,12.0,88.0,,,-25.0,61.0,27.0,-68.0,-41.0,2.0,-43.0,,-43.0,,-43.0,51.0,27.0,45.8323,45.8323,-0.94,-0.94,25.094,2430.302,,,,2455.396,,4040.503,689.255,7837.745,12567.5,15022.9,2679.68,8666.49,1971.64,10677.33,13357.01,0.456,1376.244,22.542,,1665.888,15022.9,-43.0,24.0,-14.0,10.0,8.0,,-8.0,-123.0,-119.0,-95.0,,,,-421.0,493.0,72.0,40.0,112.0,,,,,3.0,,-78.0,-76.0,-58.0,4.0,,,0.8388,5.2023,,27.0,27.0,,-41.0,-43.0,0.0067,,,,-2.5812,-4.4029,-0.2862,-0.4162,36.596,-2.0728,-2.0728,100.0,88.0,27.0,51.0,-43.0,-0.94,46.0,15023.0,25.0,8666.0,13357.0,1666.0,2019-03-31,2019-03-29,18.120001,2019-03-29,2 days
2019-03-31,INTC,16061.0,6972.0,9089.0,3332.0,1583.0,,4915.0,4174.0,373.0,4547.0,573.0,3974.0,,3974.0,,3974.0,6799.0,4174.0,4492.0,4564.0,0.88,0.87,12033.0,6957.0,7765.0,,2305.0,29060.0,50040.0,8719.0,35978.0,5661.0,100398.0,129458.0,18911.0,25737.0,4847.0,36886.0,55797.0,25346.0,49128.0,-813.0,,73661.0,129458.0,3974.0,2625.0,115.0,2740.0,-235.0,-512.0,196.0,-24.0,-1755.0,4959.0,-3321.0,,,633.0,205.0,838.0,-239.0,-2722.0,-726.0,1682.0,956.0,-2240.0,-2240.0,-1414.0,596.0,-2102.0,135.0,389.0,-1414.0,1.5367,0.2589,0.3867,56.5905,25.9884,25.9884,,28.3108,24.7432,0.1241,0.8979,2.3086,38.9845,5.395,10.5459,3.0697,3.9981,16.4532,1.0865,0.3589,16061.0,9089.0,4174.0,6799.0,3974.0,0.87,4564.0,129458.0,12033.0,25737.0,55797.0,73661.0,2019-03-31,2019-03-29,53.700001,2019-03-29,2 days
2019-03-31,NFLX,4520.992,2870.614,1650.378,372.764,818.53,,1191.294,459.0842,-59.425,399.659,55.607,344.052,,344.052,,344.052,2607.331,459.0842,436.947,451.922,0.79,0.76,3348.557,,,,820.35,4168.907,434.372,,,22615.35,23049.72,27218.63,6857.807,10305.02,4352.744,14657.77,21515.57,2439.773,3288.885,-25.6,,5703.058,27218.63,344.052,2148.247,-2916.509,-768.2622,,,-124.467,11.231,44.411,-379.799,-60.381,,,,,,-19.722,-80.103,,,,22.972,22.972,,,22.972,-441.944,101.2,,0.6079,0.6437,1.8069,36.5048,10.1545,10.1545,,8.8401,7.6101,0.1661,,,,6.0328,6.0328,1.264,2.1492,13.0448,-0.8404,-0.974,4521.0,1650.0,459.0,2607.0,344.0,0.76,452.0,27219.0,3349.0,10305.0,21516.0,5703.0,2019-03-31,2019-03-29,356.559998,2019-03-29,2 days
2019-03-31,AMZN,59700.0,33920.0,25780.0,7927.0,13438.0,5.0,21360.0,4420.0,-19.0,4401.0,836.0,3565.0,,3561.0,,3561.0,9274.0,4420.0,9820.0,10040.0,0.362,0.3545,37020.0,15979.0,16432.0,,,69431.0,61048.0,,14708.0,12783.0,108671.0,178102.0,63695.0,23322.0,9400.0,65997.0,129692.0,5.0,23193.0,-1010.0,,48410.0,178102.0,3561.0,4854.0,1554.0,6408.0,-401.0,719.0,-6384.0,888.0,-8110.0,1846.0,-2721.0,,-1169.0,,-4233.0,-4233.0,,-8123.0,-2377.0,,-2377.0,,,,,-2377.0,-8666.0,1274.0,,1.0901,0.3251,0.4818,43.1826,7.4037,7.4037,,7.3719,5.9648,0.3352,2.0643,3.7362,24.089,7.3559,10.5661,1.9994,4.9643,4.9197,0.1839,-0.0872,59700.0,25780.0,4420.0,9274.0,3561.0,0.36,10040.0,178102.0,37020.0,23322.0,129692.0,48410.0,2019-03-31,2019-03-29,89.037498,2019-03-29,2 days
2019-03-31,MSFT,30571.0,10170.0,20401.0,4316.0,5744.0,,10060.0,10341.0,145.0,10486.0,1677.0,8809.0,,8809.0,,8809.0,13267.0,10341.0,7672.0,7744.0,1.15,1.14,131618.0,19269.0,1951.0,,7049.0,159887.0,33648.0,2403.0,49964.0,10258.0,103394.0,263281.0,53861.0,66585.0,36277.0,114556.0,168417.0,77791.0,18338.0,-1265.0,,94864.0,263281.0,8809.0,2926.0,777.0,3703.0,460.0,12.0,-197.0,457.0,1008.0,13520.0,-2565.0,0.0,-269.0,0.0,1471.0,1471.0,0.0,-1363.0,0.0,0.0,0.0,-4479.0,-4479.0,-3526.0,404.0,-7601.0,4574.0,1172.0,-3526.0,2.9685,0.4124,0.7706,66.7332,33.8262,33.8262,,34.3005,28.8149,0.1161,5.2127,1.5865,56.7273,9.2859,19.6192,3.3459,5.4562,12.3746,1.7549000000000001,1.4208,30571.0,20401.0,10341.0,13267.0,8809.0,1.14,7744.0,263281.0,131618.0,66585.0,168417.0,94864.0,2019-03-31,2019-03-29,117.940002,2019-03-29,2 days
2019-03-31,AXS,1261.211,924.446,336.765,,175.091,,191.198,145.567,-37.771,107.796,1.234,106.562,,108.781,,98.125,188.245,145.567,83.725,84.272,1.17,1.16,1606.258,8894.959,,,,10501.22,,13565.19,340.766,303.488,14912.48,25557.58,18251.88,1501.889,359.363,1861.252,20257.43,2.206,5976.603,29.096,,5300.156,25557.58,108.781,42.678,-20.364,22.314,1.544,,642.686,-833.017,-188.787,-57.692,-12.051,,,2.4128,-93.1321,-90.7192,,-102.77,,,,,,-46.916,-9.003,-55.919,-223.762,-3.679,-36.26,,0.2208,0.2834,,11.5418,11.5418,,8.547,7.7802,0.0493,,,,2.4039,2.1934,0.4256,1.5992,63.1467,-0.6846,-0.8276,1261.0,337.0,146.0,188.0,98.0,1.16,84.0,25558.0,1606.0,1502.0,20257.0,5300.0,2019-03-31,2019-03-29,54.779999,2019-03-29,2 days
2019-03-31,WRB,1937.022,988.65,948.3719,,,-678.212,678.212,270.1599,-40.721,229.439,47.825,181.614,,181.614,,180.722,297.5839,270.1599,285.6,289.0035,0.6333,0.6267,937.428,4228.48,,,,5165.908,406.841,18112.17,173.037,1211.714,20419.36,25585.26,15852.09,2782.697,1104.434,3930.374,19782.46,70.535,7721.039,-364.983,,5802.796,25585.26,180.722,27.424,-28.164,-0.74,-156.45,,254.964,-45.757,52.757,78.33,-56.2,,,-22.011,134.6021,112.591,-14.6,41.791,,,,,,,-0.976,-0.976,119.826,14.828,0.0,,0.3241,0.4795,,13.9472,13.9472,,11.8449,9.3299,0.0757,,,,3.1298,3.226,0.7098,2.1154,21.1367,0.271,0.0766,1937.0,948.0,270.0,298.0,181.0,0.63,289.0,25585.0,937.0,2783.0,19782.0,5803.0,2019-03-31,2019-03-29,37.653332,2019-03-29,2 days
2019-03-31,AMD,1272.0,751.0,521.0,373.0,170.0,60.0,483.0,38.0,-34.0,4.0,-13.0,17.0,,16.0,,16.0,102.0,38.0,1044.0,1094.0,0.01,0.01,1194.0,1241.0,955.0,115.0,172.0,3677.0,377.0,57.0,289.0,317.0,1254.0,4931.0,1764.0,1024.0,142.0,1379.0,3143.0,11.0,-7420.0,-1.0,,1788.0,4931.0,16.0,64.0,54.0,118.0,-5.0,-110.0,-6.0,-18.0,-347.0,-213.0,-62.0,,,,-138.0,-138.0,27.0,-173.0,-164.0,,-164.0,1.0,1.0,,449.0,286.0,-100.0,41.0,,2.0845,0.3642,0.6119,40.9591,2.9874,2.9874,,0.3145,1.2579,0.258,0.7864,1.025,87.8066,0.8949,1.0674,0.3245,0.569,1.6525,-0.1947,-0.2514,1272.0,521.0,38.0,102.0,16.0,0.01,1094.0,4931.0,1194.0,1024.0,3143.0,1788.0,2019-03-31,2019-03-29,25.52,2019-03-29,2 days
2019-03-31,CB,7876.0,5758.0,2118.0,,710.0,39.0,747.0,1371.0,-143.0,1228.0,188.0,1040.0,,1040.0,,1040.0,1565.0,1371.0,458.805,461.537,2.27,2.25,1393.0,26166.0,,,,27559.0,,105127.0,21419.0,12234.0,143788.0,171347.0,104211.0,12071.0,1861.0,14781.0,118992.0,11121.0,32728.0,-770.0,,52355.0,171347.0,1040.0,194.0,21.0,215.0,181.0,,-112.0,,335.0,1322.0,,,,-39.0,-505.0,-544.0,-129.0,-673.0,-470.0,,-470.0,104.0,104.0,-336.0,72.0,-630.0,53.0,,-336.0,,0.1874,0.2674,,17.4073,17.4073,,15.5917,13.2047,0.046,,,,1.9864,3.3618,0.607,1.6143,114.2676,2.8643,2.8643,7876.0,2118.0,1371.0,1565.0,1040.0,2.25,462.0,171347.0,1393.0,12071.0,118992.0,52355.0,2019-03-31,2019-03-29,140.080002,2019-03-29,2 days
2019-03-31,F,40342.0,33942.0,6400.0,,5198.0,,5198.0,1202.0,408.0,1610.0,427.0,1183.0,,1183.0,,1146.0,3344.0,1202.0,3973.0,3997.0,0.29,0.29,37730.0,12016.0,12333.0,,3672.0,121195.0,36145.0,31834.0,,9459.0,142086.0,263281.0,99237.0,102612.0,24216.0,127610.0,226847.0,41.0,23226.0,-7501.0,,36434.0,263281.0,1183.0,2142.0,296.0,2438.0,-2050.0,-1083.0,2944.0,112.0,-77.0,3544.0,-1633.0,,,,518.0,518.0,-219.0,-1334.0,2134.0,420.0,2554.0,,,-597.0,-84.0,1873.0,4112.0,85.0,-597.0,1.2213,0.738,4.3136,15.8644,2.9795,2.9795,,3.9909,2.8407,0.1532,2.7521,3.3574,26.8068,3.247,3.247,0.4493,0.8508,8.9255,0.8867,0.4781,40342.0,6400.0,1202.0,3344.0,1146.0,0.29,3997.0,263281.0,37730.0,102612.0,226847.0,36434.0,2019-03-31,2019-03-29,8.78,2019-03-29,2 days
2019-03-31,UBS,9124.0,1885.0,7239.0,,5250.0,,5693.0,1546.0,,1546.0,407.0,1139.0,,1139.0,,1141.0,,,3694.399,3801.145,0.31,0.3,135782.0,,,,,587915.0,12612.0,214381.0,6621.0,125221.0,368663.0,956579.0,547660.0,195024.0,120730.0,315754.0,902739.0,338.0,31085.0,4320.0,,53840.0,956579.0,1139.0,443.0,4615.0,5058.0,-2551.0,,,569.0,-2201.0,3995.0,-365.0,,26.0,-423.0,629.0,206.0,,-132.0,7378.0,-6858.0,520.0,-399.0,-399.0,,-4.0,116.0,2690.0,,,,0.7837,5.883,,,,,21.4157,15.8055,0.0075,,,,2.1155,2.4122,0.1191,0.4577,14.5001,1.051,0.955,9124.0,7239.0,1546.0,,1141.0,0.3,3801.0,956579.0,135782.0,195024.0,902739.0,53840.0,2019-03-31,2019-03-29,12.11,2019-03-29,2 days
2019-03-31,KFS,14.315,1.025,13.29,,9.761,-3.414,13.696,-0.406,2.882,2.476,-0.713,3.189,,3.189,,2.732,1.206,-0.406,21.841,21.841,0.13,0.13,30.53,15.336,,,,45.866,102.151,71.754,170.555,5.017,356.697,405.057,215.71,63.093,59.443,154.043,372.408,,-379.218,39.922,,32.649,405.057,3.189,1.612,-5.965,-4.353,-1.854,,,0.799,-1.055,-2.927,-0.016,,-4.321,0.007,-1.577,-1.57,,-5.907,8.125,-0.25,7.875,,,,-0.089,7.786,-1.048,0.242,,,0.659,8.0028,,-2.8362,-2.8362,,17.2965,19.0849,0.0353,,,,11.9874,-2.3124,0.7873,3.3308,1.4931,-0.134,-0.1347,14.0,13.0,-0.0,1.0,3.0,0.13,22.0,405.0,31.0,63.0,372.0,33.0,2019-03-31,2019-03-29,3.1,2019-03-29,2 days
2019-03-31,PYPL,4128.0,2278.0,1850.0,511.0,748.0,,1332.0,518.0,199.0,717.0,50.0,667.0,,667.0,,667.0,748.0,518.0,1171.0,1188.0,0.57,0.56,7849.0,23147.0,,1039.0,,34891.0,1731.0,1695.0,6984.0,979.0,11389.0,46280.0,28635.0,,,2488.0,31123.0,,6550.0,-25.0,,15157.0,46280.0,667.0,230.0,438.0,668.0,-96.0,,-3.0,-223.0,-308.0,1027.0,-218.0,,,,-2110.0,-2110.0,-2532.0,-4860.0,,,,-749.0,-749.0,,2251.0,1502.0,-2330.0,247.0,,1.2185,,0.1319,44.8159,12.5485,12.5485,,17.3692,16.158,0.0892,,0.1783,504.6584,4.4006,8.161,1.4412,4.4006,12.9326,0.8645,0.681,4128.0,1850.0,518.0,748.0,667.0,0.56,1188.0,46280.0,7849.0,,31123.0,15157.0,2019-03-31,2019-03-29,103.839996,2019-03-29,2 days
2019-03-31,NVO,4458.09,720.2104,3737.88,407.5916,1195.835,32.723,1570.7046,2167.176,-154.7874,2012.388,422.6594,1589.729,,1589.729,,1589.729,2328.203,2167.176,2390.3,2394.6,0.6651,0.6636,1420.939,4042.432,2562.744,,,8026.115,7206.67,259.6532,806.9644,,8736.433,16762.55,8334.472,487.6488,530.7214,1226.123,9560.595,74.578,7394.485,,-265.1324,7201.952,16762.55,1589.729,161.0276,764.9572,925.9848,,,,-323.8816,-323.8816,1505.258,-402.4168,-59.8146,,,,,1.6742,-460.5572,-54.3354,,-54.3354,-448.8378,-448.8378,-1873.43,318.098,-2058.505,-1001.933,,-1873.43,0.963,0.0634,0.0913,83.8449,48.6122,48.6122,,45.1401,35.6594,0.266,0.281,1.1028,81.6087,22.0736,24.859,9.4838,20.6738,,0.6286,0.4606,4458.0,3738.0,2167.0,2328.0,1590.0,0.66,2395.0,16763.0,1421.0,488.0,9561.0,7202.0,2019-03-31,2019-03-29,52.310001,2019-03-29,2 days
2019-03-31,JPM,36059.0,6936.0,29123.0,,17890.0,,17890.0,11233.0,,11233.0,2054.0,9179.0,,9179.0,,8753.0,,,3298.0,3308.2,2.65,2.65,1135146.0,,,,,2150098.0,24160.0,390551.0,54168.0,118211.0,587090.0,2737188.0,2160503.0,290893.0,,316848.0,2477351.0,4105.0,205437.0,-558.0,-21.0,259837.0,2737188.0,9179.0,2038.0,2368.0,4406.0,8786.0,-123064.0,,4491.0,-99082.0,-80880.0,,,,22459.0,-2772.0,19687.0,16614.0,36301.0,3135.0,41807.0,44942.0,-5091.0,-4166.0,-3033.0,31692.0,69435.0,23811.0,,-3033.0,,0.5282,2.8548,,,,,40.658,31.6816,0.0101,,,,3.9421,4.463,0.3353,1.6667,80.0984,-24.4483,-24.4483,36059.0,29123.0,11233.0,,8753.0,2.65,3308.0,2737188.0,1135146.0,290893.0,2477351.0,259837.0,2019-03-31,2019-03-29,101.230003,2019-03-29,2 days
2019-03-31,AFG,2024.0,1430.0,594.0,,,-165.0,181.0,413.0,,413.0,87.0,326.0,,326.0,,329.0,463.0,429.0,89.4,90.7,3.68,3.63,2000.0,5552.0,,,,7552.0,,49040.0,207.0,7886.0,58580.0,66132.0,51596.0,1423.0,7448.0,8871.0,60467.0,90.0,3875.0,444.0,,5665.0,66132.0,326.0,34.0,64.0,98.0,128.0,,-134.0,49.0,43.0,454.0,-9.0,,,,-676.0,-676.0,1.0,-684.0,121.0,13.0,134.0,7.0,7.0,-36.0,610.0,715.0,485.0,,-36.0,,0.2008,0.2512,,20.4051,21.1957,,20.4051,16.2549,0.0306,,,,5.7546,5.9729,0.493,4.5993,63.1986,5.0055,4.9063,2024.0,594.0,413.0,463.0,329.0,3.63,91.0,66132.0,2000.0,1423.0,60467.0,5665.0,2019-03-31,2019-03-29,96.209999,2019-03-29,2 days
2019-03-31,PRA,268.875,159.755,109.12,,,-61.392,61.392,47.728,-9.117,38.611,6.961,31.65,,31.65,,31.65,52.764,47.728,53.683,53.808,0.59,0.59,71.83,666.401,,,,738.231,30.688,3414.614,285.992,157.748,3961.65,4717.108,2671.294,287.487,178.395,465.882,3155.212,0.631,1586.393,8.655,,1561.896,4717.108,31.65,5.036,-26.029,-20.993,-27.66,,42.396,10.922,25.658,34.392,-2.572,,,59.548,-58.195,1.353,5.087,3.868,-0.362,,-0.362,,,-43.338,-3.201,-46.901,-8.641,1.228,-43.338,,0.1555,0.1841,,17.751,17.751,,14.3602,11.7713,0.057,,,,2.0264,2.4806,0.671,1.7114,29.0634,0.6392,0.5914,269.0,109.0,48.0,53.0,32.0,0.59,54.0,4717.0,72.0,287.0,3155.0,1562.0,2019-03-31,2019-03-29,34.610001,2019-03-29,2 days
2019-03-31,GOOGL,36339.0,16012.0,20327.0,6029.0,5993.0,-1697.0,13719.0,6608.0,1538.0,8146.0,1489.0,6657.0,,6657.0,,6657.0,9221.0,6608.0,13897.38,14949.22,0.479,0.475,113488.0,19260.0,1053.0,,4406.0,138207.0,60528.0,14474.0,20006.0,2547.0,107142.0,245349.0,34910.0,4066.0,13022.0,26967.0,61877.0,0.695,138720.0,-1780.0,,183472.0,245349.0,6657.0,2613.0,1637.0,4250.0,1172.0,,-425.0,-346.0,1093.0,12000.0,-4638.0,,-99.0,123.0,-808.0,-685.0,34.0,-5388.0,-30.0,,-30.0,-2978.0,-2978.0,,-1175.0,-4183.0,2447.0,2769.0,,3.959,0.0217,0.0222,55.9372,18.1843,18.1843,,22.4167,18.3192,0.1481,15.2061,1.8868,47.7008,3.6283,4.0724,2.7133,3.5497,13.2036,0.8027,0.4925,36339.0,20327.0,6608.0,9221.0,6657.0,0.48,14949.0,245349.0,113488.0,4066.0,61877.0,183472.0,2019-03-31,2019-03-29,58.844501,2019-03-29,2 days
2019-04-30,BMO,7113.792,2451.557,4662.235,,3147.178,,3250.733,1411.502,,1411.502,288.1536,1123.349,,1123.349,,1087.33,,,638.574,640.26,1.7034,1.6959,206645.2,,,,,533027.1,1488.043,67712.34,6626.782,13005.93,90157.55,623184.7,517476.6,5217.531,63369.78,68642.09,586118.7,9709.426,20564.71,3042.122,,37066.01,623184.7,1122.745,144.0024,1741.5608,1885.564,-9462.0,0.0,90.778,2813.26,-6438.69,-3430.378,-71.2516,-119.2556,0.0,176.824,-1107.221,-930.397,0.0,-1120.904,1009.765,0.0,1009.765,16.5432,279.1832,-518.2634,-3.0016,767.683,-3474.433,0.0,-518.2634,,0.1234,2.9905,,,,,31.1579,24.002,0.0073,,,,3.3486,3.6905,0.1803,2.6567,58.028,-5.356,-5.4673,7114.0,4662.0,1412.0,,1087.0,1.7,640.0,623185.0,206645.0,5218.0,586119.0,37066.0,2019-04-30,2019-04-30,78.970001,2019-04-30,0 days
2019-04-30,BNS,8787.935,2932.563,5855.371,,3497.614,,3691.218,2164.154,,2164.154,469.0,1695.154,,1695.154,,1594.6,,,1224.0,1252.0,1.3057,1.2982,246320.3,,,,,694037.4,2042.589,67883.44,13375.88,15158.08,100012.6,794050.0,659904.0,13862.14,67570.52,81432.66,741336.7,13720.31,32309.22,1674.142,,52713.35,794050.0,1694.254,193.504,-2225.931,-2032.427,-4868.331,0.0,-2678.948,8393.6333,340.218,1922.666,-65.278,0.0,-27.0144,2769.298,-4316.0768,-1546.78,150.1656,-1488.906,-11.206,0.0,-11.206,-180.7968,-180.67680000000001,-845.273,387.7372,-649.418,-104.6264,0.0,-845.273,,0.2082,2.642,,,,,41.6162,30.6638,0.0065,,,,3.404,4.3093,0.2135,2.5462,43.1369,1.5190000000000001,1.4669,8788.0,5855.0,2164.0,,1595.0,1.3,1252.0,794050.0,246320.0,13862.0,741337.0,52713.0,2019-04-30,2019-04-30,55.060001,2019-04-30,0 days
2019-04-30,RY,12612.29,3976.545,8635.749,,5409.453,,5634.002,3001.747,,3001.747,576.017,2425.73,,2425.73,,2373.911,,,1435.091,1441.163,1.6522,1.6522,381654.4,,,,,846121.6,2263.514,140352.1,12051.3,34747.27,189414.2,1035536.0,917690.5,7029.36,49274.61,56303.97,973994.4,13246.14,40283.64,,3728.715,61541.45,1035536.0,2426.364,343.2956,181.7996,525.0952,0.0,0.0,8667.39,-19725.872,-11340.89,-8389.428,-431.9372,0.0,0.0,0.0,-2529.841,-2529.841,8962.749,6000.971,0.0,-1331.302,-1331.302,1172.6683,-562.5507,-1112.528,0.0,-3006.381,-5249.027,0.0,-1112.528,,0.1025,3.0439,,,,,36.0968,28.5469,0.008,,,,4.2366,4.9014,0.2342,3.5376,42.8896,-5.8131,-6.1132,12612.0,8636.0,3002.0,,2374.0,1.65,1441.0,1035536.0,381654.0,7029.0,973994.0,61541.0,2019-04-30,2019-04-30,79.690002,2019-04-30,0 days
2019-04-30,TD,10986.38,3305.151,7681.228,,4772.605,,4922.054,2759.174,3.755,2762.929,580.523,2182.406,,2182.406,,2335.61,,,1826.6,1830.0,1.2767,1.2767,270239.8,,,,,795007.1,4130.5,190199.0,14911.11,12945.74,223790.5,1018798.0,832918.3,6734.968,115385.9,122120.9,955039.2,16310.22,36032.98,7316.993,,63758.4,1018798.0,2962.404,258.3101,3385.116,3643.426,-19852.224,0.0,0.0,14797.449,-5054.774,-1252.337,-219.2747,0.0,0.0536,2416.8131,2011.255,4428.068,-1299.981,2908.866,-15.7754,0.0,-15.7754,-226.7707,-226.8054,-986.6952,0.10110000000000001,-1229.175,471.6634,0.0,-986.6952,,0.0955,2.2028,,,,,38.3429,32.4127,0.0071,,,,3.6529,4.4678,0.2142,3.0959,34.8578,-0.6890000000000001,-0.809,10986.0,7681.0,2759.0,,2336.0,1.28,1830.0,1018798.0,270240.0,6735.0,955039.0,63758.0,2019-04-30,2019-04-30,56.970001,2019-04-30,0 days
2019-04-30,WMT,123925.0,93034.0,30891.0,,25946.0,,25946.0,4945.0,212.0,5157.0,1251.0,3906.0,,3906.0,,3842.0,7659.0,4945.0,2869.0,2886.0,1.34,1.33,9255.0,5342.0,44751.0,2391.0,,61739.0,104604.0,,31416.0,16148.0,172805.0,234544.0,79888.0,51235.0,,79746.0,159634.0,286.0,76276.0,-11091.0,,74910.0,234544.0,3906.0,2714.0,-659.0,2055.0,970.0,-421.0,-1854.0,,-2473.0,3563.0,-2163.0,,-56.0,,,,1084.0,-1135.0,3614.0,-399.0,3215.0,-2135.0,-2135.0,-1616.0,-310.0,-846.0,1536.0,,-1616.0,0.7728,0.4062,0.7738,24.9272,3.9903,3.9903,,4.1614,3.1003,0.5284,2.0789,23.1982,3.8796,5.2143,8.9805,1.6654,3.0964,26.174,1.2346,0.4851,123925.0,30891.0,4945.0,7659.0,3842.0,1.33,2886.0,234544.0,9255.0,51235.0,159634.0,74910.0,2019-04-30,2019-04-30,102.839996,2019-04-30,0 days
2019-04-30,HD,26381.0,17364.0,9017.0,,4940.0,,5420.0,3597.0,-273.0,3324.0,811.0,2513.0,,2513.0,,2513.0,4144.0,3597.0,1101.0,1106.0,2.28,2.27,1882.0,2317.0,15495.0,,859.0,20553.0,22270.0,,2250.0,813.0,30962.0,51515.0,19673.0,26804.0,2036.0,33985.0,53658.0,89.0,47459.0,-835.0,,-2143.0,51515.0,2513.0,547.0,91.0,638.0,-391.0,-1586.0,,268.0,1471.0,4713.0,-675.0,,,,,,-13.0,-688.0,-15.0,-967.0,-982.0,-1334.0,-1334.0,-1499.0,-98.0,-3913.0,104.0,86.0,-1499.0,1.0447,1.0869,-13.1871,34.1799,13.6348,13.6348,,12.6,9.5258,0.5121,1.1206,11.3858,7.9046,-117.2655,-57.2047,4.8782,10.1902,-1.9464,4.2613,3.651,26381.0,9017.0,3597.0,4144.0,2513.0,2.27,1106.0,51515.0,1882.0,26804.0,53658.0,-2143.0,2019-04-30,2019-04-30,203.699997,2019-04-30,0 days
2019-04-30,CRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737.0,2823.0,210.0,856.0,392.0,0.49,793.0,33154.0,6379.0,3173.0,16708.0,16446.0,2019-04-30,2019-04-30,165.350006,2019-04-30,0 days
2019-04-30,NVDA,2220.0,924.0,1296.0,674.0,264.0,,938.0,358.0,31.0,389.0,-5.0,394.0,,394.0,,394.0,449.0,358.0,2428.0,2464.0,0.1625,0.16,7802.0,1242.0,1426.0,159.0,,10629.0,1473.0,,672.0,110.0,3392.0,14021.0,1183.0,1988.0,660.0,3134.0,4317.0,1.0,12862.0,-2.0,,9704.0,14021.0,394.0,91.0,134.0,225.0,182.0,153.0,-123.0,5.0,101.0,720.0,-128.0,,,1623.0,,1623.0,,1495.0,,,,,,-97.0,-128.0,-225.0,1990.0,178.0,-97.0,8.9848,0.17,0.2049,58.3784,16.1261,16.1261,,17.5225,17.7478,0.1583,0.648,1.7874,50.3514,4.0602,4.3623,2.8101,3.3698,3.9836,0.2922,0.2403,2220.0,1296.0,358.0,449.0,394.0,0.16,2464.0,14021.0,7802.0,1988.0,4317.0,9704.0,2019-04-30,2019-04-30,45.25,2019-04-30,0 days
2019-04-30,CM,5333.093,1924.776,3408.317,,2133.387,,2133.387,1274.93,,1274.93,263.3904,1011.539,,1011.539,,985.2752,,,888.056,890.448,1.1106,1.1068,138643.9,,,,,433509.8,1340.214,414.9712,5682.029,34487.63,42325.56,475835.4,413456.1,3129.918,31294.68,34454.62,447910.8,10087.63,14852.67,820.9376,,27924.63,475835.4,1010.7118,133.4515,107.9498,241.4013,-6167.523,0.0,149.3702,8090.639,1971.285,3223.4,-42.7343,0.0,0.0,0.0,-2716.111,-2716.111,0.0,-2758.845,0.0,0.0,0.0,26.2353,26.0106,-451.3425,0.0,-425.3319,67.7404,3.7492,-451.3425,,0.1008,2.0856,,,,,39.6314,30.6275,0.0068,,,,3.8917,4.5478,0.2126,3.2573,31.4007,3.609,3.5611,5333.0,3408.0,1275.0,,985.0,1.11,890.0,475835.0,138644.0,3130.0,447911.0,27925.0,2019-04-30,2019-04-30,42.110001,2019-04-30,0 days
